Electricity Load [kwh],Heating Load [kwh],Cooling Load [kwh],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.0027177459334007717,0.00015276057368827283,0.004489631568602044,0.0,2.3125,2.3125
0.0027177459334007717,0.0002416354796405689,0.003919091449848975,0.0,2.5,2.5
0.0024809646194858446,0.0002576786006590523,0.0037000028646466065,0.0,0.9375,0.9375
0.0024809646194858446,0.0002820819249500967,0.0035028256537153984,0.0,0.0,0.0
0.002882537406248412,0.00032880525668867714,0.0032547823902857216,0.0,0.0,0.0
0.004371561121482508,0.00036240198974984164,0.0034125459537718236,0.0,0.0,0.0
0.008425840183298587,0.00029507602315044046,0.0042589405604812345,0.0,0.0,0.0
0.011116803771805298,0.004232272309172261,0.005318045292146441,0.018,0.0,0.0
0.014319371482252366,0.00016012278198532462,0.0037161690598524664,0.1336875,0.625,0.625
0.010597150162442013,0.00024121498844193904,0.007622021373438804,0.3208125,1.0,1.0
0.005322050158651321,0.00011521540746691362,0.004717906950913244,0.3981875,1.0,1.0
0.005147688397897559,6.450844118445343e-06,0.002579032871500331,0.5390625,1.0,1.0
0.005009817945031723,8.917348618200366e-06,0.003308842986520446,0.51925,1.0,1.0
0.00512866505817376,4.3592600508966095e-07,0.005343971564398042,0.565625,1.0,1.0
0.005162271295232327,3.9007656889446605e-07,0.005229038229255804,0.60675,1.0,1.0
0.005185687328853731,4.944338207950466e-07,0.005573437631484102,0.478,1.0,1.0
0.006832646428256182,0.00010098679249481275,0.008584040993395577,0.036625,1.0,1.0
0.0089372380351858,6.53233225302955e-05,0.007186863933949286,0.0,1.0,1.0
0.010721271066979914,1.3425430075823414e-06,0.0036179463080109157,0.0,1.0,1.0
0.010142804134590254,9.928759011443656e-05,0.008785921136568689,0.0,1.0,1.0
0.010821214737239905,2.4415941390663062e-06,0.007895129789730514,0.0,1.625,1.625
0.010170111750374373,1.4591671685648273e-06,0.007790208235648672,0.0,2.0,2.0
0.007119309766168257,1.8229528600797148e-05,0.006728673075730298,0.0,2.0,2.0
0.0037958367599202777,8.698136502024533e-05,0.005126473171750301,0.0,2.0,2.0
0.002650094129425078,0.00013730181424417867,0.004509943469431791,0.0,2.0,2.0
0.002582442325449385,0.000190228226998865,0.004020053957519828,0.0,2.0,2.0
0.0024809646194858446,0.00021822152955538318,0.003722031697691857,0.0,1.375,1.375
0.0024809646194858446,0.00025226155782780445,0.0034567509807662353,0.0,1.0,1.0
0.002882537406248412,0.0002855872502497469,0.0032309126205182503,0.0,1.0,1.0
0.004540690631421741,0.0002945814133877307,0.003670649359501854,0.0,1.0,1.0
0.010046761581251649,0.0002090422215886816,0.005730408912249076,0.0,1.0,1.0
0.012881825490389662,0.003840466640975822,0.006384408668290953,0.015375,1.0,1.0
0.011637611769877721,0.00012622922941393376,0.003375201264273194,0.0615,0.375,0.375
0.010234856889295823,0.00027630140635077183,0.006454850678162237,0.005125,0.0,0.0
0.005429597561086709,0.00017711161567135193,0.0039141146717318305,0.0695625,0.0,0.0
0.005214014254829802,2.4589144092387298e-05,0.0023920991069588697,0.3575625,0.0,0.0
0.005089797981536238,9.45214608135432e-06,0.003012832283583488,0.428,0.0,0.0
0.005239347021743663,4.983039807540949e-07,0.005377061617976329,0.3766875,0.0,0.0
0.005318163585139052,1.4785335083578974e-06,0.004162683736292681,0.1394375,1.25,1.25
0.0052690424090354685,6.742687684670582e-07,0.00493742701744639,0.441,2.0,2.0
0.0069363178355673,0.00010108670316842152,0.00831347791200956,0.03675,2.0,2.0
0.00933302262186616,2.6905173738320572e-05,0.007147285965739802,0.0,2.0,2.0
0.010309895396238593,1.3920098612986554e-06,0.0034430415355409605,0.0,2.0,2.0
0.009900557973788167,8.020516188795701e-05,0.008488150756214657,0.0,2.0,2.0
0.010821214737239905,8.709452136006424e-07,0.0077582748621361,0.0,1.375,1.375
0.009865678632483749,1.1889231245300016e-06,0.007813204843720997,0.0,1.0,1.0
0.006645747138338401,3.4474463011032727e-06,0.006713557203022052,0.0,1.0,1.0
0.0035590554460053496,5.462232526696445e-05,0.005182795467402641,0.0,1.0,1.0
0.002650094129425078,9.837217947485368e-05,0.0045099306482075645,0.0,1.0,1.0
0.002582442325449385,0.00013063136460507153,0.004114054056753058,0.0,1.0,1.0
0.0024809646194858446,0.00017410900586832474,0.003736087501031686,0.0,1.0,1.0
0.0024809646194858446,0.0002167995508693188,0.003441090837741385,0.0,1.0,1.0
0.002882537406248412,0.0002448711533835984,0.003235100964605304,0.0,1.0,1.0
0.004540690631421741,0.00024913495935139073,0.0036824613490722747,0.0,1.0,1.0
0.010046761581251649,0.00017832231398715842,0.005814527370621229,0.0,1.0,1.0
0.012881825490389662,0.003253714669406552,0.006419796043566516,0.015375,1.0,1.0
0.011603107588350604,0.00011461415236011893,0.0031870092991452916,0.102,1.625,1.625
0.010068420942077307,0.000261785926590499,0.006554053115269976,0.167125,2.0,2.0
0.005411339730708719,0.00015436607094822472,0.003959682903934014,0.0823125,2.0,2.0
